city,location,locality_type,BHK,bathroom,balcony,total_sqft,furnishing,parking,price
pune,wakadewadi,super built-up  area,1.0,1.0,1.0,1000.0,semi-furnished,0.0,1900000.0
pune,alandi road,plot  area,1.0,1.0,0.0,375.0,semi-furnished,2.0,4000000.0
pune,ganeshkhind,super built-up  area,1.0,1.0,2.0,630.0,semi-furnished,3.0,3500000.0
pune,law college road,built-up  area,1.0,1.0,1.0,450.0,furnished,2.0,900000.0
pune,wakadewadi,plot  area,1.0,1.0,1.0,812.0,furnished,4.0,2600000.0
pune,dapodi,super built-up  area,1.0,2.0,1.0,600.0,semi-furnished,5.0,3500000.0
pune,dhayari phata,super built-up  area,1.0,1.0,1.0,654.0,semi-furnished,4.0,3800000.0
pune,fergusson college road,super built-up  area,1.0,1.0,1.0,700.0,semi-furnished,0.0,3084000.0
pune,somwar peth,super built-up  area,1.0,1.0,0.0,552.5,unfurnished,0.0,1326000.0
pune,swargate,super built-up  area,1.0,2.0,1.0,418.0,unfurnished,4.0,1150000.0
pune,yerawada,super built-up  area,1.0,1.0,1.0,575.0,semi-furnished,0.0,3800000.0
pune,balaji nagar,super built-up  area,1.0,1.0,0.0,745.0,semi-furnished,5.0,3427000.0
pune,guruwar peth,super built-up  area,1.0,1.0,1.0,660.0,unfurnished,1.0,2300000.0
pune,khadki,super built-up  area,1.0,1.0,0.0,663.0,semi-furnished,5.0,4610000.0
pune,manik bagh,built-up  area,1.0,1.0,0.0,662.0,semi-furnished,0.0,4500000.0
pune,navi peth,super built-up  area,1.0,1.0,1.0,565.0,semi-furnished,0.0,3300000.0
pune,parvati darshan,built-up  area,1.0,1.0,1.0,635.0,furnished,2.0,2800000.0
pune,sadashiv peth,plot  area,1.0,2.0,1.0,630.0,unfurnished,4.0,7000000.0
pune,senapati bapat road,super built-up  area,1.0,1.0,1.0,450.0,semi-furnished,2.0,1500000.0
pune,budhwar peth,built-up  area,1.0,1.0,1.0,420.0,furnished,2.0,2350000.0
pune,ganeshkhind,super built-up  area,1.0,1.0,1.0,410.0,semi-furnished,4.0,1500000.0
pune,karve road,super built-up  area,1.0,1.0,0.0,775.0,semi-furnished,2.0,3410000.0
pune,mukund nagar,carpet  area,1.0,1.0,1.0,381.0,semi-furnished,0.0,2800000.0
pune,uruli devachi,built-up  area,1.0,1.0,1.0,560.0,semi-furnished,3.0,2100000.0
pune,dhankawadi,plot  area,1.0,2.0,0.0,1350.0,semi-furnished,4.0,4500000.0
pune,parvati darshan,super built-up  area,1.0,1.0,1.0,500.0,semi-furnished,2.0,1800000.0
pune,rasta peth,super built-up  area,1.0,1.0,1.0,700.0,semi-furnished,5.0,3500000.0
pune,uruli devachi,super built-up  area,1.0,1.0,1.0,500.0,semi-furnished,1.0,1600000.0
pune,wanowrie,super built-up  area,1.0,1.0,1.0,648.0,semi-furnished,4.0,3400000.0
pune,bhandarkar road,super built-up  area,1.0,1.0,1.0,602.0,unfurnished,5.0,3800000.0
pune,dhole patil road,super built-up  area,1.0,1.0,1.0,697.0,unfurnished,5.0,3500000.0
pune,erandwane,built-up  area,1.0,2.0,0.0,2400.0,semi-furnished,2.0,23000000.0
pune,kondhwa khurd,super built-up  area,1.0,1.0,1.0,535.0,semi-furnished,4.0,3500000.0
pune,mangalwar peth,plot  area,1.0,1.0,1.0,1806.0,semi-furnished,4.0,15000000.0
pune,satara road,built-up  area,1.0,1.0,1.0,400.0,semi-furnished,4.0,1150000.0
pune,camp,super built-up  area,1.0,1.0,1.0,800.0,semi-furnished,0.0,2950000.0
pune,gokhale nagar,super built-up  area,1.0,1.0,1.0,682.0,semi-furnished,4.0,3623000.0
pune,laxmi road,plot  area,1.0,1.0,0.0,560.0,semi-furnished,3.0,9000000.0
pune,aundh,plot  area,1.0,1.0,0.0,588.0,semi-furnished,3.0,8820000.0
pune,balaji nagar,plot  area,1.0,1.0,0.0,1150.0,semi-furnished,2.0,5200000.0
pune,gokhale nagar,super built-up  area,1.0,1.0,1.0,492.0,semi-furnished,0.0,4000000.0
pune,pirangut,carpet  area,1.0,1.0,0.0,583.0,unfurnished,4.0,2827500.0
pune,sinhagad road,super built-up  area,1.0,1.0,0.0,790.5,semi-furnished,0.0,4229500.0
pune,yerawada,super built-up  area,1.0,1.0,1.0,456.0,semi-furnished,5.0,1500000.0
pune,laxmi road,super built-up  area,1.0,1.0,1.0,656.0,semi-furnished,1.0,3877000.0
pune,lulla nagar,super built-up  area,1.0,1.0,1.0,534.0,furnished,0.0,1965000.0
pune,mundhawa,super built-up  area,1.0,1.0,1.0,645.0,unfurnished,3.0,3900000.0
pune,narayan peth,super built-up  area,1.0,1.0,0.0,1000.0,semi-furnished,4.0,1400000.0
pune,prabhat road,built-up  area,1.0,1.0,1.0,500.0,semi-furnished,4.0,1750000.0
pune,aundh,super built-up  area,1.0,1.0,0.0,700.0,unfurnished,4.0,3500000.0
pune,camp,plot  area,1.0,1.0,1.0,1275.0,furnished,3.0,4800000.0
pune,paud road,super built-up  area,1.0,1.0,0.0,711.0,unfurnished,4.0,4265000.0
pune,pirangut,super built-up  area,1.0,1.0,1.0,630.0,semi-furnished,5.0,4050000.0
pune,aundh road,built-up  area,1.0,1.0,1.0,645.0,furnished,1.0,4100000.0
pune,baner road,built-up  area,1.0,1.0,1.0,1500.0,semi-furnished,0.0,30000000.0
pune,gokhale nagar,super built-up  area,1.0,1.0,1.0,551.0,semi-furnished,0.0,3000000.0
pune,guruwar peth,plot  area,1.0,1.0,0.0,500.0,furnished,3.0,7000000.0
pune,kasba peth,super built-up  area,1.0,1.0,1.0,550.0,semi-furnished,1.0,1600000.0
pune,market yard,super built-up  area,1.0,1.0,1.0,560.0,semi-furnished,4.0,4500000.0
pune,pune railway station,super built-up  area,1.0,2.0,0.0,994.0,semi-furnished,4.0,5467000.0
pune,wakadewadi,plot  area,1.0,1.0,0.0,450.0,semi-furnished,3.0,3000000.0
pune,warje,super built-up  area,1.0,1.0,1.0,550.0,furnished,0.0,1150000.0
pune,anandnagar,super built-up  area,1.0,1.0,1.0,702.0,semi-furnished,0.0,5200000.0
pune,deccan gymkhana,built-up  area,1.0,1.0,0.0,650.0,semi-furnished,0.0,4000000.0
pune,ghorpadi,super built-up  area,1.0,1.0,1.0,450.0,unfurnished,0.0,2000000.0
pune,khadaki,super built-up  area,1.0,1.0,1.0,605.0,furnished,1.0,2200000.0
pune,kondhwa khurd,built-up  area,1.0,1.0,1.0,900.0,semi-furnished,0.0,5230000.0
pune,shivaji nagar,super built-up  area,1.0,1.0,0.0,662.0,furnished,3.0,3800000.0
pune,vishrant wadi,built-up  area,1.0,1.0,0.0,600.0,unfurnished,5.0,4500000.0
pune,karve nagar,carpet  area,1.0,2.0,1.0,1275.0,unfurnished,2.0,1800000.0
pune,kasba peth,super built-up  area,1.0,1.0,0.0,801.0,semi-furnished,5.0,3364500.0
pune,swargate,built-up  area,1.0,1.0,1.0,470.0,semi-furnished,4.0,2100000.0
pune,vishrant wadi,built-up  area,1.0,1.0,1.0,664.0,semi-furnished,1.0,3400000.0
pune,mahatma gandhi road,plot  area,1.0,1.0,0.0,2000.0,semi-furnished,5.0,20000000.0
pune,nana peth,super built-up  area,1.0,1.0,0.0,863.0,furnished,5.0,4055000.0
pune,baner road,super built-up  area,1.0,1.0,1.0,620.0,furnished,1.0,8680000.0
pune,gokhale nagar,built-up  area,1.0,2.0,2.0,1050.0,semi-furnished,3.0,4100000.0
pune,mundhawa,super built-up  area,1.0,1.0,2.0,770.0,semi-furnished,1.0,4382000.0
pune,nana peth,super built-up  area,1.0,1.0,0.0,635.0,unfurnished,3.0,2800000.0
pune,pashan,super built-up  area,1.0,1.0,1.0,620.0,semi-furnished,2.0,2500000.0
pune,kasba peth,super built-up  area,1.0,1.0,1.0,580.0,semi-furnished,0.0,2750000.0
pune,mundhawa,plot  area,1.0,2.0,1.0,400.0,semi-furnished,5.0,5000000.0
pune,pashan,built-up  area,1.0,1.0,0.0,1200.0,semi-furnished,0.0,4800000.0
pune,vishrant wadi,plot  area,1.0,1.0,1.0,10030.0,semi-furnished,3.0,15000000.0
pune,fergusson college road,super built-up  area,1.0,1.0,1.0,525.0,semi-furnished,5.0,2601000.0
pune,ganeshkhind,super built-up  area,1.0,1.0,1.0,661.0,semi-furnished,4.0,3300000.0
pune,model colony,plot  area,1.0,1.0,0.0,600.0,semi-furnished,5.0,2000000.0
pune,warje,built-up  area,1.0,2.0,2.0,1100.0,semi-furnished,2.0,7500000.0
pune,camp,built-up  area,1.0,1.0,1.0,600.0,semi-furnished,0.0,3500000.0
pune,kondhwa,plot  area,1.0,2.0,0.0,1500.0,furnished,2.0,8500000.0
pune,navi peth,plot  area,1.0,1.0,0.0,600.0,furnished,3.0,3700000.0
pune,pune railway station,super built-up  area,1.0,1.0,1.0,615.0,semi-furnished,5.0,4600000.0
pune,swargate,super built-up  area,1.0,1.0,1.0,630.0,semi-furnished,2.0,4600000.0
pune,hadapsar industrial estate,super built-up  area,1.0,1.0,1.0,630.0,semi-furnished,2.0,3370000.0
pune,kondhwa khurd,super built-up  area,1.0,1.0,1.0,691.0,semi-furnished,1.0,3110000.0
pune,prabhat road,super built-up  area,1.0,1.0,1.0,656.0,unfurnished,0.0,3477000.0
pune,senapati bapat road,super built-up  area,1.0,1.0,0.0,612.5,semi-furnished,0.0,2756500.0
pune,warje,super built-up  area,1.0,1.0,0.0,660.0,furnished,5.0,3000000.0
pune,ambegaon budruk,carpet  area,1.0,1.0,1.0,500.0,furnished,0.0,3300000.0
pune,kasba peth,super built-up  area,1.0,2.0,1.0,705.0,semi-furnished,2.0,5000000.0
pune,narayangaon,super built-up  area,1.0,1.0,1.0,500.0,semi-furnished,3.0,1400000.0
pune,sasson road,carpet  area,1.0,1.0,0.0,458.0,semi-furnished,4.0,3366000.0
pune,tilak road,super built-up  area,1.0,1.0,1.0,660.0,semi-furnished,3.0,3500000.0
pune,warje,super built-up  area,1.0,1.0,1.0,524.0,unfurnished,4.0,2900000.0
pune,kharadi,super built-up  area,1.0,1.0,1.0,650.0,unfurnished,4.0,3500000.0
pune,koregaon park,super built-up  area,1.0,1.0,1.0,674.0,unfurnished,4.0,3685000.0
pune,laxmi road,built-up  area,1.0,1.0,0.0,936.0,furnished,3.0,5300000.0
pune,swargate,plot  area,1.0,2.0,0.0,500.0,unfurnished,0.0,8000000.0
pune,vadgaon budruk,super built-up  area,1.0,1.0,1.0,840.0,semi-furnished,4.0,5700000.0
pune,vishrant wadi,plot  area,1.0,1.0,0.0,1200.0,unfurnished,1.0,4500000.0
pune,aundh,plot  area,1.0,1.0,0.0,1350.0,semi-furnished,2.0,5500000.0
pune,budhwar peth,super built-up  area,1.0,1.0,1.0,700.0,semi-furnished,3.0,3800000.0
pune,ganesh peth,super built-up  area,1.0,1.0,1.0,658.0,semi-furnished,3.0,2691000.0
pune,hadapsar,built-up  area,1.0,1.0,1.0,488.0,semi-furnished,0.0,2000000.0
pune,kondhwa khurd,super built-up  area,1.0,1.0,1.0,650.0,semi-furnished,4.0,5000000.0
pune,koregaon park,built-up  area,1.0,1.0,1.0,675.0,semi-furnished,2.0,2700000.0
pune,law college road,super built-up  area,1.0,1.0,0.0,720.0,semi-furnished,1.0,3239000.0
pune,raviwar peth,super built-up  area,1.0,1.0,1.0,938.0,unfurnished,4.0,5000000.0
pune,vadgaon budruk,super built-up  area,1.0,1.0,1.0,581.0,furnished,5.0,2900000.0
pune,yerawada,super built-up  area,1.0,1.0,1.0,516.0,semi-furnished,2.0,3900000.0
pune,erandwane,super built-up  area,1.0,1.0,1.0,615.0,semi-furnished,0.0,4600000.0
pune,ghorpade peth,super built-up  area,1.0,1.0,1.0,625.0,unfurnished,1.0,2700000.0
pune,ghorpadi,super built-up  area,1.0,1.0,1.0,933.0,semi-furnished,1.0,6100000.0
pune,tilak road,built-up  area,1.0,1.0,1.0,750.0,semi-furnished,3.0,10500000.0
pune,ganesh peth,super built-up  area,1.0,1.0,1.0,672.0,semi-furnished,0.0,3685000.0
pune,kharadi,super built-up  area,1.0,1.0,1.0,418.0,semi-furnished,5.0,1200000.0
pune,kondhwa khurd,super built-up  area,1.0,1.0,0.0,747.0,semi-furnished,1.0,3435500.0
pune,sahakar nagar,super built-up  area,1.0,1.0,1.0,509.0,semi-furnished,1.0,2000000.0
pune,somwar peth,super built-up  area,1.0,1.0,1.0,645.0,semi-furnished,5.0,5500000.0
pune,wakadewadi,super built-up  area,1.0,1.0,1.0,663.0,semi-furnished,2.0,4600000.0
pune,bibvewadi,built-up  area,1.0,1.0,1.0,600.0,furnished,1.0,12500000.0
pune,law college road,super built-up  area,1.0,1.0,1.0,710.0,semi-furnished,1.0,4042000.0
pune,laxmi road,built-up  area,1.0,1.0,1.0,410.0,semi-furnished,3.0,1000000.0
pune,sasson road,built-up  area,1.0,1.0,1.0,410.0,unfurnished,2.0,1500000.0
pune,shivaji nagar,super built-up  area,1.0,1.0,0.0,1200.0,semi-furnished,3.0,6500000.0
pune,ghorpadi,super built-up  area,1.0,1.0,1.0,418.0,semi-furnished,3.0,1700000.0
pune,manik bagh,super built-up  area,1.0,1.0,0.0,610.0,semi-furnished,2.0,2800000.0
pune,parvati darshan,super built-up  area,1.0,1.0,1.0,400.0,unfurnished,5.0,2500000.0
pune,fergusson college road,built-up  area,1.0,1.0,1.0,700.0,semi-furnished,5.0,2150000.0
pune,tilak road,super built-up  area,1.0,1.0,1.0,740.0,semi-furnished,5.0,2365000.0
pune,vadgaon budruk,plot  area,1.0,1.0,0.0,1275.0,semi-furnished,2.0,17000000.0
pune,aundh,built-up  area,1.0,2.0,1.0,1090.0,unfurnished,3.0,3148000.0
pune,swargate,super built-up  area,1.0,2.0,1.0,1200.0,semi-furnished,5.0,6600000.0
pune,alandi road,super built-up  area,1.0,1.0,1.0,416.0,unfurnished,1.0,1719000.0
pune,model colony,built-up  area,1.0,1.0,0.0,1200.0,unfurnished,2.0,3982000.0
pune,rasta peth,super built-up  area,1.0,2.0,2.0,525.0,semi-furnished,3.0,2700000.0
pune,sadashiv peth,super built-up  area,1.0,1.0,0.0,827.5,furnished,3.0,4253500.0
pune,swargate,plot  area,1.0,1.0,1.0,410.0,semi-furnished,0.0,4800000.0
pune,camp,built-up  area,1.0,1.0,1.0,850.0,semi-furnished,2.0,7800000.0
pune,prabhat road,super built-up  area,1.0,1.0,1.0,700.0,unfurnished,3.0,3120000.0
pune,alandi road,super built-up  area,1.0,1.0,1.0,705.0,semi-furnished,4.0,6500000.0
pune,karve nagar,super built-up  area,1.0,1.0,1.0,648.0,semi-furnished,5.0,4000000.0
pune,kharadi,super built-up  area,1.0,1.0,1.0,650.0,semi-furnished,3.0,1800000.0
pune,model colony,super built-up  area,1.0,1.0,1.0,500.0,furnished,2.0,1300000.0
pune,shivaji nagar,super built-up  area,1.0,1.0,1.0,644.0,semi-furnished,1.0,3200000.0
pune,viman nagar,super built-up  area,1.0,1.0,2.0,750.0,semi-furnished,1.0,4700000.0
pune,wakadewadi,super built-up  area,1.0,1.0,0.0,702.0,semi-furnished,2.0,3580000.0
pune,karve road,built-up  area,1.0,1.0,1.0,840.0,semi-furnished,2.0,15000000.0
pune,narayangaon,super built-up  area,1.0,1.0,1.0,750.0,semi-furnished,5.0,3500000.0
pune,satara road,built-up  area,1.0,1.0,1.0,793.0,semi-furnished,5.0,4000000.0
pune,senapati bapat road,super built-up  area,1.0,1.0,1.0,675.0,semi-furnished,3.0,3500000.0
pune,ganeshkhind,super built-up  area,1.0,1.0,1.0,633.0,semi-furnished,1.0,1709000.0
pune,ghorpade peth,built-up  area,1.0,1.0,1.0,485.0,semi-furnished,2.0,1950000.0
pune,kasba peth,built-up  area,1.0,1.0,0.0,850.0,unfurnished,4.0,5000000.0
pune,laxmi road,super built-up  area,1.0,1.0,1.0,625.0,semi-furnished,2.0,4368000.0
pune,mahatma gandhi road,plot  area,1.0,1.0,1.0,400.0,semi-furnished,4.0,7500000.0
pune,padmavati,super built-up  area,1.0,1.0,1.0,520.0,semi-furnished,1.0,1404000.0
pune,fergusson college road,built-up  area,1.0,1.0,1.0,450.0,semi-furnished,0.0,2000000.0
pune,ghorpade peth,built-up  area,1.0,1.0,1.0,420.0,furnished,3.0,1250000.0
pune,katraj,super built-up  area,1.0,1.0,1.0,400.0,semi-furnished,2.0,1025000.0
pune,mangalwar peth,built-up  area,1.0,1.0,1.0,550.0,semi-furnished,3.0,1675000.0
pune,padmavati,super built-up  area,1.0,1.0,0.0,777.0,semi-furnished,4.0,3846000.0
pune,bhavani peth,plot  area,1.0,1.0,1.0,1350.0,semi-furnished,5.0,14500000.0
pune,lulla nagar,plot  area,1.0,1.0,1.0,1000.0,semi-furnished,5.0,6000000.0
pune,shivaji nagar,super built-up  area,1.0,1.0,2.0,760.0,semi-furnished,3.0,5040000.0
pune,viman nagar,super built-up  area,1.0,1.0,0.0,663.0,semi-furnished,3.0,3282000.0
pune,padmavati,super built-up  area,1.0,1.0,0.0,825.0,semi-furnished,3.0,3547500.0
pune,pashan,built-up  area,1.0,1.0,1.0,602.0,furnished,0.0,3300000.0
pune,raviwar peth,super built-up  area,1.0,1.0,1.0,850.0,unfurnished,4.0,3732000.0
pune,salunke vihar,super built-up  area,1.0,1.0,1.0,720.0,semi-furnished,1.0,3300000.0
pune,wakadewadi,super built-up  area,1.0,1.0,1.0,708.0,furnished,2.0,4100000.0
pune,aundh,plot  area,1.0,1.0,0.0,540.0,semi-furnished,0.0,2200000.0
pune,karve road,super built-up  area,1.0,1.0,1.0,950.0,semi-furnished,0.0,4000000.0
pune,dhole patil road,super built-up  area,1.0,1.0,1.0,700.0,semi-furnished,4.0,2550000.0
pune,jangali maharaj road,super built-up  area,1.0,1.0,1.0,475.0,unfurnished,4.0,2600000.0
pune,kondhwa budruk,super built-up  area,1.0,1.0,0.0,705.0,semi-furnished,3.0,3454500.0
pune,kothrud,plot  area,1.0,1.0,0.0,1675.0,semi-furnished,2.0,24100000.0
pune,model colony,super built-up  area,1.0,1.0,1.0,595.0,semi-furnished,3.0,4000000.0
pune,salunke vihar,super built-up  area,1.0,1.0,1.0,654.0,unfurnished,5.0,4900000.0
pune,wanowrie,super built-up  area,1.0,1.0,1.0,525.0,semi-furnished,4.0,3000000.0
pune,koregaon park,super built-up  area,1.0,1.0,1.0,605.0,semi-furnished,1.0,3024000.0
pune,kothrud,built-up  area,1.0,1.0,1.0,567.0,semi-furnished,5.0,2500000.0
pune,uruli devachi,super built-up  area,1.0,1.0,2.0,747.0,semi-furnished,2.0,2700000.0
pune,ganesh peth,super built-up  area,1.0,1.0,2.0,500.0,semi-furnished,3.0,5100000.0
pune,ghorpade peth,built-up  area,1.0,1.0,0.0,1200.0,semi-furnished,5.0,29500000.0
pune,swargate,super built-up  area,1.0,1.0,1.0,525.0,semi-furnished,4.0,2600000.0
pune,wanowrie,super built-up  area,1.0,1.0,1.0,2559.0,semi-furnished,4.0,5500000.0
pune,anandnagar,super built-up  area,1.0,1.0,1.0,410.0,unfurnished,1.0,1000000.0
pune,bibvewadi,super built-up  area,1.0,1.0,2.0,720.0,semi-furnished,0.0,2800000.0
pune,camp,built-up  area,1.0,1.0,0.0,540.0,semi-furnished,4.0,3500000.0
pune,ganesh peth,super built-up  area,1.0,1.0,1.0,600.0,semi-furnished,1.0,2280000.0
pune,ghorpade peth,super built-up  area,1.0,1.0,2.0,540.0,semi-furnished,1.0,2400000.0
pune,nana peth,built-up  area,1.0,1.0,1.0,575.0,semi-furnished,4.0,1675000.0
pune,pashan,super built-up  area,1.0,1.0,1.0,640.0,semi-furnished,4.0,4500000.0
pune,pune railway station,super built-up  area,1.0,1.0,1.0,589.0,semi-furnished,4.0,2900000.0
pune,dhole patil road,super built-up  area,1.0,1.0,1.0,615.0,semi-furnished,5.0,4308000.0
pune,ganeshkhind,super built-up  area,1.0,2.0,1.0,602.0,furnished,3.0,3000000.0
pune,kothrud,plot  area,1.0,1.0,0.0,600.0,semi-furnished,1.0,2400000.0
pune,sadashiv peth,super built-up  area,1.0,1.0,1.0,645.0,semi-furnished,1.0,1645000.0
pune,bhandarkar road,super built-up  area,1.0,1.0,1.0,645.0,semi-furnished,5.0,1645000.0
pune,kothrud,built-up  area,1.0,1.0,1.0,580.0,semi-furnished,0.0,4500000.0
pune,ghorpadi,super built-up  area,1.0,1.0,0.0,755.0,semi-furnished,2.0,3012000.0
pune,gultekdi,super built-up  area,1.0,1.0,1.0,450.0,semi-furnished,0.0,2000000.0
pune,viman nagar,super built-up  area,1.0,1.0,1.0,540.0,semi-furnished,4.0,2250000.0
pune,khadki,built-up  area,1.0,1.0,1.0,600.0,semi-furnished,4.0,5500000.0
pune,mundhawa,super built-up  area,1.0,1.0,1.0,610.0,furnished,4.0,1850000.0
pune,balaji nagar,super built-up  area,1.0,1.0,1.0,509.0,furnished,1.0,2300000.0
pune,bhandarkar road,super built-up  area,1.0,1.0,1.0,530.0,furnished,3.0,1800000.0
pune,nagar road,super built-up  area,1.0,1.0,1.0,613.0,semi-furnished,1.0,4800000.0
pune,narayangaon,plot  area,1.0,1.0,0.0,896.0,semi-furnished,1.0,10000000.0
pune,paud road,built-up  area,1.0,1.0,1.0,520.0,furnished,5.0,1500000.0
pune,rasta peth,super built-up  area,1.0,1.0,1.0,520.0,furnished,0.0,1404000.0
pune,vadgaon budruk,super built-up  area,1.0,2.0,2.0,1075.0,semi-furnished,1.0,5257000.0
pune,wakadewadi,super built-up  area,1.0,1.0,1.0,1800.0,semi-furnished,1.0,20000000.0
pune,bhavani peth,super built-up  area,1.0,1.0,1.0,877.0,semi-furnished,4.0,5900000.0
pune,fergusson college road,super built-up  area,1.0,1.0,1.0,510.0,semi-furnished,4.0,2200000.0
pune,khadki,plot  area,1.0,1.0,0.0,812.0,semi-furnished,1.0,2600000.0
pune,model colony,carpet  area,1.0,1.0,3.0,500.0,semi-furnished,1.0,22000000.0
pune,pune railway station,super built-up  area,1.0,1.0,1.0,550.0,semi-furnished,2.0,1700000.0
delhi,"rohini sector 18 carpet area 40 sqm status ready to move floor 2 out of 4 floors transaction resale furnishing furnished facing east overlooking main road car parking 2 open bathroom 1 balcony 1 ownership freehold east facing property it an lig three side corner flat in second floor, having full scope of expansion. interior decorated with 2 textured wall , kajaria tiles , fully modular kitchen, branded bathroom and toilet fittings, led panel, ac in one bedroom, false ceiling in entire flat.south facing unobstructed view balcony. it was all renovated only 2.5 yrs back so every thing is in brand new condition. read more contact owner view phone no. share feedback owner pramod",unknown,1.0,1.0,4.0,430.556,furnished,2.0,5300000.0
delhi,"sanskriti apartment, rohini sector 28",unknown,1.0,1.0,4.0,500.0,semi-furnished,1.0,3400000.0
delhi,lajpat nagar 2,unknown,1.0,2.0,4.0,1500.0,unfurnished,2.0,13500000.0
delhi,"dda flats sector 14, dwarka sector 14",unknown,1.0,1.0,2.0,750.0,furnished,2.0,4600000.0
delhi,"dwarka sector 3 carpet area 400 sqft status ready to move floor 1 out of 4 floors transaction new property furnishing semi-furnished facing west overlooking main road bathroom 1 balcony 1 ownership freehold newly constructed property 1    freehold property , reserved parking, ample space for visitor parking, bathrooms with modern facilities, complete light in all room, wooden wardrobes in bedrooms, separate electric & water meter connection, separate water tank at roof, electronic door lock system with intercom facility, wall to wall pop work, fall ceiling work in all rooms, royal paint work in all rooms, 24x7 running water, branded electric fittings, modular kitchen with electronic chimney, marble vitrified tile flooring, near to metro station, well connected to main road ect. 80 to 90 home loan available. ready to move read more contact agent view phone no. share feedback agent s.b. associates 4000+ buyers served",unknown,1.0,1.0,5.0,400.0,semi-furnished,1.0,1850000.0
delhi,lajpat nagar 3,unknown,1.0,1.0,1.0,900.0,semi-furnished,2.0,8900000.0
delhi,lajpat nagar 2,unknown,1.0,2.0,4.0,1500.0,unfurnished,2.0,13500000.0
delhi,budh vihar,unknown,1.0,1.0,0.0,450.0,furnished,1.0,2000000.0
delhi,budh vihar,unknown,1.0,1.0,5.0,400.0,furnished,1.0,2000000.0
delhi,budh vihar phase 1,unknown,1.0,2.0,2.0,666.0,furnished,1.0,3500000.0
delhi,"rohini ( 1 km from shahbad dairy, rohini)",unknown,1.0,1.0,5.0,350.0,semi-furnished,1.0,2300000.0
delhi,"j r designers floors, rohini sector 24",unknown,1.0,1.0,0.0,350.0,semi-furnished,1.0,2000000.0
delhi,"j r designers floors, rohini sector 24",unknown,1.0,1.0,1.0,380.0,semi-furnished,1.0,2200000.0
delhi,"j r designers floors, rohini sector 24",unknown,1.0,1.0,1.0,300.0,semi-furnished,1.0,1900000.0
delhi,"j r designers floors, rohini sector 24",unknown,1.0,1.0,3.0,350.0,semi-furnished,1.0,2400000.0
delhi,shahdara,unknown,1.0,1.0,2.0,495.1394,furnished,1.0,1900000.0
delhi,"yamuna vihar, shahdara",unknown,1.0,2.0,2.0,750.0,semi-furnished,1.0,6400000.0
delhi,"yamuna vihar, shahdara",unknown,1.0,1.0,4.0,376.7365,semi-furnished,1.0,3000000.0
delhi,"yamuna vihar, shahdara",unknown,1.0,1.0,1.0,360.0,unfurnished,1.0,2500000.0
delhi,laxmi nagar,unknown,1.0,2.0,1.0,450.0,unfurnished,1.0,2700000.0
delhi,"guru angad nagar west, laxmi nagar",unknown,1.0,2.0,3.0,387.0,unfurnished,2.0,1700000.0
delhi,uttam nagar,unknown,1.0,1.0,4.0,360.0,semi-furnished,1.0,1700000.0
delhi,uttam nagar,unknown,1.0,1.0,5.0,360.0,semi-furnished,1.0,2000000.0
delhi,vasant kunj,unknown,1.0,1.0,1.0,600.0,semi-furnished,1.0,8000000.0
delhi,"dda flats sector e pocket 1, vasant kunj",unknown,1.0,2.0,1.0,650.0,semi-furnished,1.0,7400000.0
delhi,"e2 vasant kunj, vasant kunj",unknown,1.0,2.0,0.0,600.0,unfurnished,2.0,7000000.0
delhi,vasant kunj sector d,unknown,1.0,2.0,5.0,550.0,furnished,1.0,7500000.0
delhi,geeta colony,unknown,1.0,1.0,5.0,380.0,unfurnished,1.0,2200000.0
delhi,"arjun nagar, safdarjung enclave",unknown,1.0,1.0,0.0,540.0,unfurnished,1.0,3000000.0
delhi,"dda lig flats, paschim vihar carpet area 45 sqyrd status ready to move floor 4 out of 4 floors transaction resale furnishing semi-furnished facing east overlooking garden/park, main road society dda lig flats bathroom 1 balcony 1 ownership freehold east facing property expected price for the flat is kept at 45 lac. this is a 1 bedroom apartment present in dda lig flats, paschim vihar. it measures an area of 45 sq-m. it is on 4 floor out of 4 floors in the tower and is also well ventilated. the flat has 1 washroom and also has 1 spacious balcony. read more contact owner view phone no. share feedback owner anil",unknown,1.0,1.0,5.0,405.0,semi-furnished,1.0,4500000.0
delhi,"paschimpuri, paschim vihar",unknown,1.0,1.0,1.0,378.0,unfurnished,1.0,3200000.0
delhi,alaknanda,unknown,1.0,1.0,5.0,450.0,semi-furnished,1.0,3000000.0
delhi,"new manglapuri, sultanpur",unknown,1.0,1.0,0.0,450.0,semi-furnished,1.0,2350000.0
delhi,sultanpur extension,unknown,1.0,2.0,3.0,445.0,semi-furnished,1.0,1650000.0
delhi,"new manglapuri, sultanpur",unknown,1.0,1.0,1.0,500.0,furnished,1.0,2350000.0
delhi,sultanpur extension,unknown,1.0,1.0,3.0,540.0,unfurnished,1.0,2350000.0
delhi,sultanpur,unknown,1.0,1.0,0.0,450.0,unfurnished,1.0,2000000.0
delhi,"indra park palam, manglapuri",unknown,1.0,1.0,2.0,360.0,semi-furnished,1.0,1500000.0
delhi,chhattarpur enclave phase2,unknown,1.0,1.0,4.0,580.0,semi-furnished,1.0,1600000.0
delhi,mehrauli,unknown,1.0,1.0,3.0,405.0,semi-furnished,2.0,1500000.0
delhi,mehrauli,unknown,1.0,1.0,4.0,405.0,furnished,1.0,1800000.0
